Filename,GroundTruth,Verdict,Confidence,AvgProb,MaxProb,SuspiciousFrames
fake_vs41_aug_5.mp4,FAKE,REAL,0.9270471558504525,0.0729528441495475,0.29178890585899353,0
fake_vs24_aug_1.mp4,FAKE,REAL,0.9907830254232977,0.009216974576702341,0.030312491580843925,0
fake_vs53_aug_2.mp4,FAKE,REAL,0.9252011054118761,0.07479889458812394,0.29271602630615234,0
fake_vs51_aug_2-vZLMaR.mp4,FAKE,REAL,0.9933454455749597,0.00665455442504026,0.011765866540372372,0
fake_vs10_aug_3-72xBjm-3Dz2xS-OyNHiZ-4gDsdW.mp4,FAKE,REAL,0.8872371700126678,0.11276282998733222,0.3971312344074249,0
fake_vs36_aug_6.mp4,FAKE,REAL,0.9992060390286497,0.000793960971350316,0.0010959665523841977,0
fake_vs36_aug_7.mp4,FAKE,REAL,0.9997436121811916,0.00025638781880843453,0.00044908118434250355,0
fake_vs53_aug_3.mp4,FAKE,REAL,0.8877259708618008,0.11227402913819917,0.3935112953186035,0
fake_vs24_aug_0.mp4,FAKE,REAL,0.9931761934858514,0.0068238065141486,0.013187963515520096,0
fake_vs12_aug_6-MiiUQU.mp4,FAKE,REAL,0.9940143723090102,0.005985627690989759,0.023906992748379707,0
fake_vs41_aug_4.mp4,FAKE,REAL,0.9980541426298561,0.0019458573701438553,0.007612818852066994,0
fake_vs7_aug_5-W0yCXr-lsqMfc-X4kTS9.mp4,FAKE,REAL,0.9974186124891276,0.002581387510872446,0.003946356941014528,0
fake_vs17_aug_6.mp4,FAKE,FAKE,0.998518168926239,0.2982331053353846,0.998518168926239,1
fake_vs29_aug_3.mp4,FAKE,REAL,0.9994893426686758,0.0005106573313241825,0.0011927536688745022,0
fake_vs30_aug_0.mp4,FAKE,REAL,0.8425838235222424,0.1574161764777576,0.4700146019458771,0
fake_vs47_aug_3.mp4,FAKE,FAKE,0.9992349147796631,0.43217996472958475,0.9992349147796631,2
vs40.mp4,FAKE,REAL,0.688829163193077,0.31117083680692303,0.6669001579284668,2
fake_vs22_aug_7.mp4,FAKE,REAL,0.9962248061274295,0.003775193872570526,0.01810922659933567,0
fake_vs3_aug_4-rVnAZC-it5jqn-hru1m4.mp4,FAKE,FAKE,0.9768155813217163,0.5252772644162178,0.9768155813217163,2
vs42.mp4,FAKE,REAL,0.9996643385251858,0.0003356614748142306,0.0013404448982328176,0
fake_vs22_aug_5.mp4,FAKE,REAL,0.8841350033956891,0.11586499660431097,0.6510017514228821,1
fake_vs47_aug_1.mp4,FAKE,REAL,0.833169860066846,0.166830139933154,0.4970070421695709,0
fake_vs4_aug_7-KhMieg-mdbe2D-WDnnRR.mp4,FAKE,REAL,0.9998851492364338,0.00011485076356620993,0.00024564802879467607,0
fake_vs30_aug_2.mp4,FAKE,REAL,0.9474711872947713,0.052528812705228724,0.1391037255525589,0
fake_vs17_aug_4.mp4,FAKE,REAL,0.7582651402335614,0.2417348597664386,0.5711236596107483,1
fake_vs29_aug_1.mp4,FAKE,REAL,0.9988421353453305,0.0011578646546695382,0.002515485044568777,0
fake_vs41_aug_6.mp4,FAKE,REAL,0.9647750640119739,0.03522493598802612,0.1309790164232254,0
fake_vs5_aug_7 - Copy-MjAqjh-4hsKVu-hnS0Um.mp4,FAKE,REAL,0.9989661651925417,0.0010338348074583337,0.0024479448329657316,0
fake_vs6_aug_0 - Copy-2uwbsT-6dGvHS.mp4,FAKE,REAL,0.9988221562089166,0.0011778437910834327,0.002841552719473839,0
fake_vs24_aug_2.mp4,FAKE,REAL,0.9939207340139546,0.006079265986045357,0.011197997257113457,0
fake_vs53_aug_1.mp4,FAKE,REAL,0.8323464820125501,0.16765351798744987,0.40398672223091125,0
fake_vs36_aug_5.mp4,FAKE,REAL,0.9964531285877456,0.0035468714122544043,0.006613437086343765,0
fake_vs48_aug_5-bpwKNM.mp4,FAKE,FAKE,0.9704403877258301,0.7562385648488998,0.9704403877258301,3
fake_vs36_aug_4.mp4,FAKE,REAL,0.9980468630856194,0.0019531369143805932,0.0033721078652888536,0
fake_vs53_aug_0.mp4,FAKE,REAL,0.9268747012943588,0.07312529870564122,0.2887082099914551,0
fake_vs2_aug_2-ICb334-pypEVZ.mp4,FAKE,REAL,0.9423025405267254,0.05769745947327465,0.21911340951919556,0
fake_vs24_aug_3.mp4,FAKE,REAL,0.9990143370814621,0.0009856629185378551,0.0030135507695376873,0
fake_vs4_aug_2-AcccXI-itobq3.mp4,FAKE,REAL,0.9998865581164864,0.00011344188351358753,0.00016661908011883497,0
fake_vs7_aug_6-8bdd2v-uGLK2w-ryEaQy.mp4,FAKE,REAL,0.9628206670167856,0.03717933298321441,0.1093740239739418,0
fake_vs41_aug_7.mp4,FAKE,FAKE,0.9241792559623718,0.23219305643488042,0.9241792559623718,1
fake_vs29_aug_0.mp4,FAKE,REAL,0.9988972900551744,0.0011027099448256195,0.0016690752236172557,0
fake_vs17_aug_5.mp4,FAKE,FAKE,0.9999663829803467,0.9185359179973602,0.9999663829803467,4
fake_vs30_aug_3.mp4,FAKE,REAL,0.9799896244270107,0.020010375572989385,0.04544690623879433,0
fake_vs11_aug_2-G3KiF8-DZUu2i-YWSRCC.mp4,FAKE,REAL,0.9079273842022909,0.09207261579770905,0.23716238141059875,0
fake_vs47_aug_0.mp4,FAKE,FAKE,0.9961807727813721,0.32449935853946954,0.9961807727813721,1
fake_vs22_aug_4.mp4,FAKE,REAL,0.9954203542535348,0.004579645746465151,0.021142996847629547,0
fake_vs10_aug_7-PFuWNP-SfYEbB-dcEYzU-KiP8dV.mp4,FAKE,REAL,0.8682343219406903,0.13176567805930972,0.3107677102088928,0
vs43.mp4,FAKE,REAL,0.7942269132472575,0.20577308675274253,0.6308080554008484,1
vs47.mp4,FAKE,FAKE,0.9995933175086975,0.34105381090193987,0.9995933175086975,1
fake_vs22_aug_0.mp4,FAKE,REAL,0.9878355270484462,0.012164472951553762,0.039917729794979095,0
vs53.mp4,FAKE,REAL,0.9126210532589274,0.0873789467410726,0.32793310284614563,0
fake_vs47_aug_4.mp4,FAKE,FAKE,0.9976187348365784,0.304689290933311,0.9976187348365784,1
fake_vs41_aug_3.mp4,FAKE,REAL,0.9482784165579687,0.05172158344203126,0.20023949444293976,0
fake_vs5_aug_4-4aWqTT-c0dg97.mp4,FAKE,REAL,0.9992275993754447,0.0007724006245553028,0.001975796651095152,0
fake_vs17_aug_1.mp4,FAKE,FAKE,0.9841735363006592,0.30126066878437996,0.9841735363006592,1
fake_vs29_aug_4.mp4,FAKE,REAL,0.999595914359088,0.0004040856409119442,0.0006006468320265412,0
fake_vs4_aug_3-4lK4Wp.mp4,FAKE,REAL,0.9998720262283314,0.00012797377166862134,0.00017403381934855133,0
fake_vs53_aug_4.mp4,FAKE,REAL,0.8609402276785852,0.13905977232141475,0.5230161547660828,1
fake_vs1_aug_6-PYh67y-bn4OOG.mp4,FAKE,REAL,0.9961648439639248,0.0038351560360752046,0.00709669990465045,0
fake_vs36_aug_0.mp4,FAKE,REAL,0.9980696899583563,0.0019303100416436791,0.005830264650285244,0
fake_vs3_aug_0-LUqBmw-eijI0M-LbRtQx.mp4,FAKE,FAKE,0.9938406944274902,0.5352257862687111,0.9938406944274902,2
fake_vs36_aug_1.mp4,FAKE,REAL,0.9994277509358653,0.0005722490641346667,0.0007772845565341413,0
fake_vs53_aug_5.mp4,FAKE,REAL,0.8113571265390099,0.18864287346099007,0.6272194385528564,1
fake_vs5_aug_3 - Copy-V3umPG-9pIInH-cKuvZT.mp4,FAKE,REAL,0.9990845110805822,0.0009154889194178395,0.0019137875642627478,0
fake_vs29_aug_5.mp4,FAKE,REAL,0.9977399993687868,0.0022600006312131883,0.004621289670467377,0
fake_vs41_aug_2.mp4,FAKE,REAL,0.9322918755183309,0.06770812448166907,0.21655400097370148,0
fake_vs47_aug_5.mp4,FAKE,FAKE,0.9998756647109985,0.3823715227190405,0.9998756647109985,2
fake_vs10_aug_4-3yEq4I-hkIQdw-sKEGST.mp4,FAKE,REAL,0.9304993636906147,0.0695006363093853,0.11739899218082428,0
fake_vs22_aug_1.mp4,FAKE,REAL,0.991467009075374,0.008532990924625969,0.025112103670835495,0
vs52.mp4,FAKE,REAL,0.754980543628335,0.245019456371665,0.6051601767539978,1
vs46.mp4,FAKE,REAL,0.9749954672151944,0.025004532784805633,0.04095786437392235,0
vs50.mp4,FAKE,FAKE,0.9590391516685486,0.8841999024152756,0.9590391516685486,4
fake_vs22_aug_3.mp4,FAKE,REAL,0.9957518284669883,0.004248171533011676,0.008597630076110363,0
vs44.mp4,FAKE,FAKE,0.9329575896263123,0.6111156418919563,0.9329575896263123,3
fake_vs47_aug_7.mp4,FAKE,FAKE,0.9995288848876953,0.43175600562244654,0.9995288848876953,2
fake_vs6_aug_7-YPeVxi-3E3nqk-PI7v6v.mp4,FAKE,REAL,0.8255972461774945,0.17440275382250547,0.5208224654197693,1
fake_vs30_aug_4.mp4,FAKE,REAL,0.9850647037383169,0.014935296261683106,0.023958036676049232,0
fake_vs41_aug_0.mp4,FAKE,REAL,0.9177072018901526,0.08229279810984735,0.3208373486995697,0
fake_vs29_aug_7.mp4,FAKE,REAL,0.9994718855596147,0.0005281144403852522,0.0008909186581149697,0
fake_vs17_aug_2.mp4,FAKE,FAKE,0.9868739247322083,0.2992048440501094,0.9868739247322083,1
fake_vs24_aug_4.mp4,FAKE,REAL,0.9895287666076911,0.010471233392308932,0.03757880628108978,0
fake_vs1_aug_3-a2G9ZD-Y8sdGK-FRhRdL.mp4,FAKE,REAL,0.9978500326348391,0.002149967365160895,0.005728238727897406,0
fake_vs53_aug_7.mp4,FAKE,REAL,0.9885258225283455,0.011474177471654468,0.025822525843977928,0
fake_vs36_aug_3.mp4,FAKE,REAL,0.9988326058264647,0.0011673941735352855,0.0026853021699935198,0
fake_vs1_aug_2-uNHUDk-ZvTdUu-JGS4qN.mp4,FAKE,REAL,0.9995496481327185,0.0004503518672815214,0.0007803809130564332,0
fake_vs36_aug_2.mp4,FAKE,REAL,0.9989804701253888,0.0010195298746111803,0.002469392027705908,0
fake_vs10_aug_2-9lqvO4-5F1dqq-pQz3tv-3N2Jl5.mp4,FAKE,FAKE,0.7485617399215698,0.3242346830666065,0.7485617399215698,1
fake_vs51_aug_6-L21Zcq.mp4,FAKE,REAL,0.9849716100143269,0.01502838998567313,0.045030079782009125,0
fake_vs53_aug_6.mp4,FAKE,REAL,0.8982154595174001,0.10178454048259988,0.36312994360923767,0
fake_vs24_aug_5.mp4,FAKE,REAL,0.9943979843592388,0.005602015640761238,0.013307285495102406,0
fake_vs17_aug_3.mp4,FAKE,FAKE,0.7022201418876648,0.1973028057254851,0.7022201418876648,1
fake_vs29_aug_6.mp4,FAKE,REAL,0.9993740272941067,0.0006259727058932185,0.000833991274703294,0
fake_vs41_aug_1.mp4,FAKE,REAL,0.9745511706912353,0.025448829308764687,0.09624315798282623,0
fake_vs10_aug_4-cPoSYD-yp6rZr-LwA3P1-vuvVhv.mp4,FAKE,REAL,0.9304993636906147,0.0695006363093853,0.11739899218082428,0
fake_vs30_aug_5.mp4,FAKE,FAKE,0.9735082983970642,0.3448167615570128,0.9735082983970642,1
fake_vs47_aug_6.mp4,FAKE,FAKE,0.9984349608421326,0.3225745403324254,0.9984349608421326,1
vs45.mp4,FAKE,REAL,0.9998160967406875,0.00018390325931250118,0.00030756706837564707,0
vs51.mp4,FAKE,REAL,0.9979431501560612,0.002056849843938835,0.00394491758197546,0
fake_vs22_aug_2.mp4,FAKE,REAL,0.994290030435271,0.00570996956472906,0.02950022742152214,0
fake_vs11_aug_4-2jkiBl-rZBjmo-vZSD69.mp4,FAKE,REAL,0.9171022014706978,0.08289779852930224,0.1364365965127945,0
fake_vs33_aug_0.mp4,FAKE,REAL,0.9998831241377957,0.00011687586220432422,0.00016888898971956223,0
vs48.mp4,FAKE,FAKE,0.8109362721443176,0.5215731933712959,0.8109362721443176,3
fake_vs8_aug_4-38NZpn-BJx8eh-ZIouK4.mp4,FAKE,REAL,0.9997064262982652,0.00029357370173480984,0.0004823944764211774,0
fake_vs21_aug_7.mp4,FAKE,REAL,0.9986637429877495,0.0013362570122505228,0.0015685942489653826,0
fake_vs49_aug_0.mp4,FAKE,REAL,0.9999998384725094,1.615274906422807e-07,2.0651611976063577e-07,0
fake_vs3_aug_6-jzdSkE-cKJ5sd-StWsoe.mp4,FAKE,FAKE,0.9515367150306702,0.5309506729245186,0.9515367150306702,2
fake_vs44_aug_3.mp4,FAKE,FAKE,0.9156712293624878,0.5908561684191227,0.9156712293624878,2
fake_vs38_aug_4.mp4,FAKE,REAL,0.984187621762976,0.01581237823702395,0.040404971688985825,0
fake_vs50_aug_3.mp4,FAKE,FAKE,0.9656725525856018,0.8034014701843262,0.9656725525856018,4
fake_vs35_aug_7.mp4,FAKE,FAKE,0.99847012758255,0.9641557931900024,0.99847012758255,4
fake_vs9_aug_2-lR9zpg-BGY8o2-lRfqj4.mp4,FAKE,REAL,0.9716079737991095,0.02839202620089054,0.04935840517282486,0
fake_vs42_aug_4.mp4,FAKE,REAL,0.999534506364609,0.00046549363539094557,0.0018608042737469077,0
fake_vs3_aug_3-EBMZ4t-lKGI7c-7XeHLs.mp4,FAKE,FAKE,0.9881682991981506,0.34229891607537866,0.9881682991981506,1
fake_vs19_aug_5.mp4,FAKE,REAL,0.9246294005051823,0.07537059949481772,0.30130499601364136,0
fake_vs27_aug_0.mp4,FAKE,REAL,0.9982630644299206,0.0017369355700793676,0.002802510978654027,0
